Task_ID,Type,Success_Rate,Delay,Decision,Queue_Load_Avg,Jensen_Gap
653,BeautyCam,10.413476263399694,23.224243581394422,Local,20.915358176470274,447.49532346376316
654,AR,10.397553516819572,18.85197770362135,Local,21.368143316977037,263.12605718490136
655,AR,10.381679389312977,21.330438885885375,Local,21.577813321424994,362.4448055903674
656,AR,10.365853658536585,24.363710268110857,Offload,21.67601308022423,500.7032584647552
657,AR,10.350076103500761,23.607219398812486,Local,21.701898638278116,463.98048499813535
658,AR,10.33434650455927,23.913279014991655,Local,22.050130615649216,478.11399926307706
659,BeautyCam,10.318664643399089,20.816530827847643,Local,22.053920502382997,339.17777499318134
660,AR,10.303030303030303,24.68871270461394,Local,22.312658592280986,515.0548021219678
661,BeautyCam,10.287443267776098,24.80123314210726,Local,22.418551553400327,520.1820220184621
662,AR,10.27190332326284,21.68521307978579,Local,22.799599428229364,374.8848993327448
663,AR,10.256410256410255,25.546884421950715,Local,22.484913960197627,556.927745406838
664,AR,10.240963855421686,24.551841049810168,Offload,22.421415233922296,506.6115546541772
665,BeautyCam,10.225563909774436,23.30909308950613,Local,22.63138848650481,446.6964300035776
666,AR,10.21021021021021,24.615523192712146,Offload,22.273080082976545,508.9076922526254
667,AR,10.194902548725636,22.39968499462902,Local,22.646608715540523,404.29235319561224
668,BeautyCam,10.179640718562874,22.328706089146294,Local,22.540414485322323,400.74639482341047
669,BeautyCam,10.164424514200299,24.698526667828084,Local,22.309512832446252,511.82382743239293
670,BeautyCam,10.149253731343283,24.878663763308424,Local,22.265620677047814,520.315911200103
671,AR,10.134128166915051,25.259405502020662,Local,22.90332482815483,538.9619435556809
672,BeautyCam,10.119047619047619,24.62569909852996,Offload,22.85487043181393,506.89481984357116
673,AR,10.104011887072808,23.22074774383374,Local,22.97566445415612,439.23745104377497
674,AR,10.089020771513352,21.734243851393984,Local,23.3375640158669,372.0184215058596
675,BeautyCam,10.074074074074074,24.50058886314462,Local,22.599120042262207,499.57132971113697
676,BeautyCam,10.059171597633137,21.06543733309412,Local,22.22515883679826,342.6145515623988
677,BeautyCam,10.044313146233383,20.898957863930043,Local,22.046220746083026,335.30052697970734
678,AR,10.029498525073747,23.134206777312965,Local,22.45954747188361,433.4031984196869
679,BeautyCam,10.014727540500736,22.97140028640271,Local,22.223724729890915,425.5082967367466
680,BeautyCam,10.0,21.249189285232642,Local,21.821923360361318,348.96776536196757
681,AR,9.985315712187958,21.383259738382385,Local,22.02310111430738,354.3519713284753
682,BeautyCam,9.970674486803519,21.556354802705343,Local,22.010053356649202,361.44950146103747
683,AR,9.956076134699854,24.500343003853732,Local,22.435278926623887,496.7000457060381
684,AR,9.941520467836257,27.12206126919549,Local,22.86638519672461,631.6121606041893
685,AR,9.927007299270073,26.496966076579064,Offload,23.047292622524324,597.5899033937347
686,BeautyCam,9.912536443148689,22.868028476561346,Local,22.990763658937418,417.9611148909046
687,AR,9.8981077147016,22.224248873136876,Local,23.134129763793716,388.5542445102156
688,BeautyCam,9.883720930232558,21.99633189175017,Local,23.11069325440043,378.1179370792661
689,AR,9.869375907111756,28.033572490720772,Offload,23.146966536448453,679.8100809101777
690,BeautyCam,9.855072463768117,23.55244767538767,Local,23.156533211528167,448.1158375886257
691,AR,9.84081041968162,26.093686478340114,Offload,23.066975465629458,573.8822891858365
692,BeautyCam,9.826589595375722,22.880141496262446,Local,23.13484128015322,416.0306373509881
693,AR,9.812409812409813,22.060794221217115,Local,23.22775954777917,378.8331543760458
694,BeautyCam,9.798270893371757,23.11458325304222,Local,23.05217554317877,426.0882514273344
695,AR,9.784172661870503,26.748699373972286,Local,23.815256606039206,606.9157925817563
696,BeautyCam,9.770114942528735,22.096858881073445,Local,23.619274018419777,379.20386817409565
697,AR,9.75609756097561,26.14009325529051,Local,23.250116594776653,573.8871727499424
698,AR,9.742120343839542,26.240611404455905,Local,23.498176373408747,578.6812463113251
699,AR,9.72818311874106,22.8651319990571,Local,23.492256861803295,412.45199929682536
700,AR,9.714285714285714,23.710429397364013,Local,23.518032941023506,451.4503744216054
701,BeautyCam,9.700427960057063,21.40918980933378,Local,23.303262642194902,347.2224759063031
702,BeautyCam,9.686609686609685,21.77398985923508,Local,23.3748000429949,362.64860897382516
703,BeautyCam,9.672830725462305,25.583685741186287,Local,23.41702835716985,542.72932215478
704,AR,9.659090909090908,26.958994158697248,Local,23.39810409910489,614.5397355234493
705,AR,9.645390070921986,25.924135978235203,Offload,23.354405940257344,559.3201133945533
706,AR,9.631728045325778,27.688174000617774,Offload,23.735398646068887,653.432744849026
707,BeautyCam,9.618104667609618,23.538806258974283,Local,23.70352342282933,440.3587286380799
708,BeautyCam,9.6045197740113,22.87283570956853,Local,23.75811782031038,409.06121852084107
709,BeautyCam,9.590973201692526,24.943589664938496,Local,24.003851967361044,507.7091137704839
710,AR,9.577464788732394,25.244068972929902,Local,23.94045245348537,522.3591514040291
711,BeautyCam,9.563994374120956,28.546888625865883,Local,24.386321715243508,699.581986101811
712,AR,9.550561797752808,21.41280248681082,Local,24.295649096066857,342.6266599600136
713,AR,9.537166900420758,27.423611172804453,Local,24.72545442313684,635.850799280608
714,AR,9.523809523809524,26.15679499075749,Offload,24.488127466161142,567.4704557643404
715,AR,9.51048951048951,26.16996332607059,Offload,24.337668953724865,567.6944345059649
716,AR,9.497206703910614,25.208063766986072,Local,24.57902335705943,517.8088358019596
717,BeautyCam,9.483960948396094,21.714135959288452,Local,24.5058400340339,353.43053979144725
718,AR,9.47075208913649,27.351913438644953,Local,24.90546588741889,629.7249762721127
719,AR,9.457579972183588,26.38761111107741,Offload,24.61830919996559,577.4040770445619
720,AR,9.444444444444445,27.777741557509916,Local,24.8678155203115,652.2308827842991
721,AR,9.43134535367545,21.145046367396315,Local,24.89818204853075,327.2289485446923
722,BeautyCam,9.418282548476455,26.85771933641199,Local,24.799100323179402,601.1431796475478
723,AR,9.405255878284924,27.513249762452553,Offload,25.030690568628252,636.3018179464585
724,AR,9.392265193370166,28.77954435286498,Offload,25.250342671725015,707.0823027552713
725,BeautyCam,9.379310344827587,22.084726947753936,Local,24.964401484229604,366.0142761678687
726,BeautyCam,9.366391184573002,23.988371010222995,Local,24.995525607406666,453.3844543287802
727,AR,9.353507565337003,28.65164000346474,Local,25.478376517776436,698.4648244027097
728,AR,9.340659340659341,22.279991261760365,Local,25.456923678734416,373.41042065147155
729,BeautyCam,9.327846364883403,26.561465748565528,Local,25.423609658527788,582.1827106486915
730,AR,9.315068493150685,28.53381947030558,Offload,25.476209489825326,690.3787450814559
731,AR,9.30232558139535,25.593499278930764,Local,25.589672540430218,530.6958902951059
732,AR,9.289617486338798,26.71071147364313,Local,25.727585567414046,588.6897828008451
733,BeautyCam,9.27694406548431,24.669813904507564,Local,25.92802441566899,483.3526519740494
734,AR,9.264305177111716,26.19357363309386,Local,25.96902058252498,560.444320317171
735,BeautyCam,9.251700680272108,26.444974325648555,Local,25.730478988624498,573.2196007061618
736,AR,9.239130434782608,27.190931228103818,Local,26.168983223874545,612.7643076614178
737,AR,9.226594301221166,29.170529400736545,Local,26.486934071246218,723.8495471201591
738,BeautyCam,9.214092140921409,27.10162347632126,Local,26.565911423004103,606.8796612648096
739,AR,9.201623815967523,28.963628244003043,Offload,26.244577198770013,710.7891094001861
740,AR,9.18918918918919,25.581895776595886,Local,26.25947070288948,525.7896696965317
741,BeautyCam,9.176788124156547,27.48502932872578,Local,26.391235509191706,626.3462335951508
742,AR,9.164420485175203,27.72093842659614,Local,26.388631205391505,638.8749187780425
743,AR,9.152086137281291,30.25150439208442,Local,26.749406977795058,785.0762433797047
744,BeautyCam,9.13978494623656,23.285218664051456,Local,26.183408715048678,411.54490223155415
745,AR,9.12751677852349,27.479130578454548,Local,26.076117617475024,624.0815957284503
746,BeautyCam,9.115281501340483,28.89032743202009,Local,26.140347320337828,703.1368706585067
747,AR,9.103078982597054,32.63977393167805,Offload,26.609658718791685,933.3044941942529
748,AR,9.090909090909092,29.20466042181548,Local,26.72428622597466,720.21037507754
749,BeautyCam,9.078771695594126,25.222472316085035,Local,26.733980526472454,502.9260162367742
750,AR,9.066666666666666,24.45348560065228,Local,26.764423263401504,464.3038948552524
751,AR,9.054593874833555,24.72503114315742,Local,26.47284429696116,477.2603377625313
752,BeautyCam,9.042553191489363,28.899019323395898,Local,26.43162683928702,700.6808114278388
753,BeautyCam,9.03054448871182,28.295182355551106,Local,25.93208973754963,665.6106727510966
754,BeautyCam,9.018567639257293,25.46001368822017,Local,25.8401140463859,512.6904953016999
755,AR,9.006622516556291,24.14910413372221,Local,25.807631005396434,447.2303873783435
756,BeautyCam,8.994708994708994,25.576773994216794,Local,25.702197397839598,517.8364956889467
757,BeautyCam,8.982826948480845,25.774447790756913,Local,25.343182113495143,527.5575676275554
758,AR,8.970976253298153,30.58075964706959,Local,25.872195124431386,797.9828948740264
759,BeautyCam,8.959156785243742,26.150841896725808,Local,25.96196506159948,546.0828337477185
760,BeautyCam,8.947368421052632,28.17353279131999,Local,26.166467026993722,655.5180986132017
761,BeautyCam,8.935611038107753,23.515019617750447,Local,26.217803696802207,414.2179093637169
762,AR,8.923884514435695,28.729588454892433,Offload,26.317172489595826,686.2874689646229
763,BeautyCam,8.91218872870249,29.503775803843187,Offload,26.32112242005838,730.8462594089648
764,BeautyCam,8.900523560209423,23.48643042499118,Local,26.133870112980908,411.4375095786504
765,BeautyCam,8.88888888888889,24.319144352888927,Local,25.922107600610566,450.8846665337708
766,AR,8.87728459530026,29.843777538313198,Offload,26.087801938622544,749.728370082734
767,BeautyCam,8.865710560625816,25.346580870304575,Local,26.221556714957664,500.9688600024721
768,AR,8.854166666666668,29.238161074009824,Local,26.617133718028878,712.9722284084494
769,BeautyCam,8.84265279583875,25.613444781705663,Local,26.60185037702995,513.6127368587894
770,AR,8.831168831168831,33.12631963832629,Offload,27.08270880434503,954.4923380516084
771,BeautyCam,8.819714656290532,29.48970427154307,Local,27.175845857334615,726.1238378132134
772,AR,8.808290155440414,30.3991080814661,Offload,27.15404860260633,780.0422963743425
773,AR,8.796895213454075,27.5526439090657,Local,27.57915077412894,614.5121059345677
774,AR,8.785529715762273,30.607200759925306,Local,28.335740790124913,791.6811365535835
775,BeautyCam,8.774193548387096,27.686092647176466,Local,28.328281102983897,620.8217924429413
776,BeautyCam,8.762886597938143,30.488008241702587,Local,28.29601052428594,783.3338858960306
777,BeautyCam,8.751608751608751,27.90361158053947,Local,28.344038032457775,631.8529271798012
778,AR,8.740359897172237,32.53784741126195,Local,28.742815160467465,911.4601421583816
779,AR,8.729139922978177,29.20362672430924,Local,28.823205623089933,704.9632856681238
780,AR,8.717948717948717,28.6271187851016,Local,29.235034587369277,671.0908175901119
781,BeautyCam,8.706786171574905,28.178079876509024,Local,29.244220099068247,645.0689417021284
782,AR,8.695652173913043,30.297735537385762,Local,29.552382059951498,768.5178916720479
783,BeautyCam,8.684546615581098,32.477412952600794,Local,29.60679823350254,904.7818786761136
784,BeautyCam,8.673469387755102,28.84006188015253,Local,29.642410797246253,681.1151659768889
785,AR,8.662420382165605,31.698757946172424,Local,30.18735022946114,853.6581094678041
786,BeautyCam,8.651399491094146,31.795506241379144,Local,30.14928218306099,859.1926508559009
787,BeautyCam,8.640406607369759,28.06883130814664,Local,30.18521505535704,635.4865962452953
788,BeautyCam,8.629441624365482,30.51692363393582,Local,30.07702744231271,778.4162504961722
789,BeautyCam,8.61850443599493,30.542334385317528,Local,29.993575274045053,779.3976310409996
790,BeautyCam,8.60759493670886,31.334289005224882,Local,30.04058809786276,827.8305163315378
791,AR,8.596713021491782,31.193608554024863,Local,30.538715965855623,818.4389322443119
792,AR,8.585858585858585,31.626639247818485,Local,30.594893231069147,845.051689171145
793,AR,8.575031525851198,33.81202518472116,Local,30.817058888608052,987.4568089254781
794,BeautyCam,8.564231738035264,31.37380874720831,Local,30.831681746956896,827.8474384085465
795,BeautyCam,8.553459119496855,31.064677539185478,Local,30.891388845103894,807.9507856619664
796,BeautyCam,8.542713567839195,34.40641936541209,Local,30.72594482931284,1026.15345720091
797,AR,8.531994981179423,31.87833385175007,Local,30.8086685085136,857.8898525209158
798,AR,8.521303258145362,31.48071649141016,Offload,30.106402204592534,832.0873360429364
799,AR,8.51063829787234,26.758432546777073,Local,30.12998709167623,556.4686277146385
800,BeautyCam,8.5,30.536453046246617,Local,29.178811060005604,772.4828996044405
801,BeautyCam,8.489388264669163,28.573748137354087,Local,29.143236713439116,655.9008743003131
802,AR,8.478802992518704,30.96963500310278,Local,29.453982096837517,798.0565580960649
803,AR,8.468244084682441,31.60622015336068,Offload,29.623562369074044,837.3124095017638
804,BeautyCam,8.45771144278607,30.19956443954309,Local,29.36670411520347,749.7741531857035
805,BeautyCam,8.4472049689441,32.976899708946895,Local,29.463448697944738,924.6826143940339
806,BeautyCam,8.436724565756824,26.31036454529827,Local,29.51569577535176,528.800455957746
807,BeautyCam,8.426270136307311,31.016065018396294,Local,29.41331191399619,798.1320962671962
808,BeautyCam,8.415841584158416,29.388488394791278,Local,29.142742786123552,699.2406771975727
809,BeautyCam,8.405438813349814,27.233608405439483,Local,28.994238199935523,576.700638523413
810,AR,8.395061728395062,26.317435782337366,Local,28.94203368927439,527.1814113720386
811,BeautyCam,8.384710234278668,28.03922491534175,Local,29.07412037871783,620.3445253375627
812,AR,8.374384236453201,33.27107748922468,Local,29.412334761170285,940.6291418910848
813,BeautyCam,8.364083640836409,25.42741876040606,Local,28.866670158746615,479.57033467272333
814,AR,8.353808353808354,32.16778335363417,Offload,29.057396164058197,867.3852316283428
815,BeautyCam,8.343558282208589,33.63444069873014,Local,29.064622266831645,963.2827054246782
816,BeautyCam,8.333333333333332,32.21815582662908,Offload,28.699291067588366,869.3584795776164
817,AR,8.32313341493268,33.90939014064422,Local,28.974293989085403,980.582960835623
818,AR,8.312958435207824,32.22544252881888,Offload,28.755485338950983,868.5491017280874
819,AR,8.302808302808302,30.95507895162892,Offload,28.775397522078173,787.6746998693519
820,BeautyCam,8.292682926829269,25.73968911350304,Local,28.601275321894242,491.4181951007695
821,BeautyCam,8.28258221680877,32.34962392258393,Offload,27.784349720644997,874.9806551613246
822,AR,8.27250608272506,27.04811765654098,Local,27.899015924626656,559.4683591551534
823,BeautyCam,8.262454434993925,24.752521669242885,Local,27.798106664486674,440.11011709011444
824,AR,8.25242718446602,27.379715073403887,Local,27.769513127596213,576.7005642566467
825,BeautyCam,8.242424242424242,28.432235319958057,Local,27.90987161570097,634.9892947182607
826,BeautyCam,8.232445520581114,32.02963140793347,Offload,27.917272753931815,852.0069625929782
827,AR,8.222490931076178,32.38913147472601,Offload,28.412322798273642,874.5633540901031
828,AR,8.212560386473431,30.72161688857741,Local,28.26668621137651,768.7120173483665
829,BeautyCam,8.202653799758746,28.689192294904718,Local,28.16081842259164,647.4045819566558
830,BeautyCam,8.19277108433735,30.27182660539335,Local,28.050507525688573,740.2244136662737
831,AR,8.182912154031289,27.612339683491033,Local,28.30853614796943,585.7381397868802
832,BeautyCam,8.173076923076923,28.779214438653682,Local,28.2010082971669,651.0816083548639
833,AR,8.16326530612245,24.93622998675068,Local,28.032867053865978,444.15870335944135
834,AR,8.15347721822542,32.42067073582071,Local,28.21461824216866,873.0713741357317
835,BeautyCam,8.1437125748503,28.502484650554585,Local,27.935180346990098,633.7521551163177
836,AR,8.133971291866029,30.598608270680007,Offload,27.87293195690097,757.1504399632539
837,AR,8.124253285543608,27.88848035005646,Local,28.015529645764968,598.0913295567562
838,BeautyCam,8.1145584725537,25.45371576824591,Local,28.009589739581248,467.7514207312396
839,BeautyCam,8.104886769964244,27.602787138468223,Local,27.930548931632273,581.3880078401006
840,BeautyCam,8.095238095238095,25.365718608509912,Local,27.926901284396212,462.4398030198066
841,BeautyCam,8.085612366230679,27.656877251108895,Local,27.88283431727651,583.5412044722189
842,AR,8.076009501187649,28.754656318716417,Local,27.90258147793884,645.0138731439785
843,BeautyCam,8.066429418742587,27.902048962167818,Local,27.911497922847975,596.2185245238295
844,BeautyCam,8.056872037914692,25.02445466030166,Local,27.812887404275262,443.45594749037275
845,BeautyCam,8.04733727810651,27.938072464779324,Local,27.6878365528163,597.3997408631408
846,AR,8.037825059101655,28.796038685348265,Local,27.712422002214993,645.6139960614638
847,BeautyCam,8.028335301062574,25.008267271868384,Local,27.707765512747596,441.32688211263417
848,BeautyCam,8.018867924528301,31.269658497969445,Local,27.806380389472984,793.3382887875209
849,AR,8.00942285041225,31.776120809058146,Offload,27.730354364107846,824.7015819186147
850,BeautyCam,8.0,27.90107409823367,Local,27.77872845846586,592.8668610313811
851,AR,7.9905992949471205,32.024592180292004,Local,27.747095640018575,839.5134753463427
852,AR,7.981220657276995,26.211353916700002,Local,27.82036505368875,500.38422989857395
853,BeautyCam,7.971864009378664,27.575924598164924,Local,27.389587202673216,573.3780932192878
854,AR,7.962529274004685,26.641107642052848,Local,27.655938276209092,522.2491161424214
855,BeautyCam,7.953216374269006,27.147637802920723,Local,27.565862831257892,549.0792894049454
856,AR,7.943925233644859,27.613289260658732,Local,27.683260593229022,574.1475993073852
857,BeautyCam,7.934655775962661,27.78875632187124,Local,27.705621212956107,583.4232042785158
858,AR,7.925407925407925,27.610944071903955,Local,27.61786472426789,573.1217118642929
859,AR,7.916181606519208,26.593064965918668,Local,27.844711668544836,517.5040602475344
860,AR,7.906976744186046,33.34091986629207,Local,28.244649156606805,921.5185623701826
861,AR,7.897793263646922,28.7816747660102,Local,28.328909496864846,637.6589487218444
862,BeautyCam,7.888631090487238,27.853589627331576,Local,28.242764242332225,584.6160221834159
863,BeautyCam,7.879490150637311,28.95185060924773,Local,28.298539037301886,646.5529657407412
864,AR,7.87037037037037,32.38544922942605,Offload,28.288567168552117,856.675615662624
865,BeautyCam,7.8612716763005785,26.030000974066812,Local,27.671605137942883,484.82441035761553
866,AR,7.852193995381063,25.30448697889356,Local,27.61827289672566,447.1904118358725
867,AR,7.8431372549019605,28.685587275182883,Local,28.210822273003025,629.3699746455808
868,AR,7.834101382488479,26.884340623274245,Local,28.26528136605716,528.8004232944487
869,AR,7.825086306098965,28.733557390359323,Local,28.403312538293562,631.2339512327505
870,BeautyCam,7.816091954022989,28.860577452998402,Local,28.425909680288676,638.0746483870494
871,AR,7.807118254879448,30.22597164346486,Local,28.677266302602128,718.2725990485417
872,BeautyCam,7.79816513761468,26.40489519481982,Local,28.537105893275783,501.3598862907172
873,AR,7.789232531500573,27.016709061641986,Local,28.51824872646057,533.6454212820828
874,BeautyCam,7.780320366132723,27.3486422904459,Local,28.54323084432567,551.2733978113384
875,BeautyCam,7.7714285714285705,27.405697760267135,Local,28.462403772266867,553.9695919114542
876,AR,7.76255707762557,28.146018954481175,Local,28.455663292988312,594.666546446089
877,BeautyCam,7.753705815279361,27.704225815956747,Local,28.231165010715188,569.5398655060098
878,BeautyCam,7.744874715261959,28.937728999855185,Local,28.418655683463875,638.970179375709
879,BeautyCam,7.736063708759955,29.93112899027232,Local,28.522782105560886,696.9736749103106
880,AR,7.727272727272727,31.37857037539179,Local,28.660269027186622,785.2076415806314
881,AR,7.71850170261067,29.938432635500032,Local,29.04681730473925,696.3484754147047
882,AR,7.709750566893423,29.45589526813384,Local,28.978567941311706,667.1810404740198
883,AR,7.701019252548131,32.21498324094478,Offload,29.207853018872136,836.8449886848781
884,BeautyCam,7.6923076923076925,30.00471997321688,Local,29.12806261851629,698.7434377602269
885,AR,7.68361581920904,31.041122543373426,Local,29.312799162794317,761.5034454473464
886,BeautyCam,7.674943566591422,29.07232733953878,Local,29.15642178828718,642.6114886388248
887,AR,7.666290868094701,31.953914327291034,Local,29.26261902740874,817.9868637074804
888,BeautyCam,7.657657657657657,31.633573821648923,Local,28.668965351484974,797.0479757974372
889,BeautyCam,7.64904386951631,31.715853326420707,Local,28.649578484268726,801.7018934294822
890,BeautyCam,7.640449438202247,32.383146363855296,Local,28.774439005875518,843.9141132936411
891,BeautyCam,7.631874298540965,28.382408149127357,Local,28.71371394761659,600.2254476735745
892,AR,7.623318385650224,29.112099115929965,Local,28.848539584682516,641.7264099782524
893,BeautyCam,7.61478163493841,28.367167479851428,Local,28.784881362849433,598.4330473136527
894,BeautyCam,7.606263982102908,28.404593493242945,Local,28.776381051086098,600.1070554370876
895,BeautyCam,7.597765363128492,28.410316062692875,Local,28.74277970868069,599.980763097361
896,BeautyCam,7.5892857142857135,30.104982231686474,Local,28.7248134781832,698.6935736637522
897,BeautyCam,7.58082497212932,28.291584059169285,Local,28.073177251866667,592.2922114454759
898,BeautyCam,7.57238307349666,27.84877019936332,Local,28.130908924894868,566.9862596462273
899,AR,7.563959955506118,30.298780084569582,Local,28.403278075439562,709.0168832310944
900,AR,7.555555555555555,29.670286763884963,Offload,27.902589203010912,670.8169056350062
901,BeautyCam,7.547169811320755,27.55511494634499,Local,27.814003544653396,549.2862828059821
902,AR,7.5388026607538805,30.64626549648388,Offload,27.92431051410515,728.7750761222123
903,BeautyCam,7.530454042081949,27.631053232557623,Local,27.825164921931332,552.5371336858981
904,BeautyCam,7.52212389380531,28.931838898626598,Local,27.68651614648046,625.6914893920064
905,AR,7.513812154696133,30.250793471252038,Local,27.587882242930398,703.2874801733
906,AR,7.505518763796909,32.11274822339108,Local,28.379805537788673,818.9004074277738
907,AR,7.497243660418963,31.010623362581818,Offload,28.604290686188904,748.76595205828
908,BeautyCam,7.488986784140969,30.493300512537136,Local,28.345259774077583,716.4199514985527
909,AR,7.48074807480748,28.483494915100728,Local,28.07631007886713,597.3766204374457
910,AR,7.472527472527473,29.659658254530544,Local,28.232743852937062,665.3162940180223
911,BeautyCam,7.4643249176728865,26.830265979630312,Local,28.34995936638274,505.0005951368888
912,AR,7.456140350877193,26.407692013248433,Local,28.68958598948808,482.1117388020274
913,AR,7.447973713033954,31.193354368258213,Local,28.696413759369612,757.3931285613849
914,BeautyCam,7.439824945295405,30.922549513622116,Local,28.71445648957041,740.0404637094756
915,AR,7.431693989071038,27.976369382872385,Local,29.01452142543664,565.9914964527604
916,BeautyCam,7.423580786026202,30.63610901259157,Local,29.091290515536855,721.4586970724076
917,AR,7.415485278080698,27.20235895454703,Local,29.034109877450238,522.3439753914699
918,AR,7.4074074074074066,34.64776228005999,Local,29.889667438023395,982.4423060108597
919,BeautyCam,7.399347116430903,27.948101280298264,Local,29.946755010142645,562.4311797400078
920,BeautyCam,7.391304347826087,28.51805084273539,Local,29.92200532708383,594.1903019804334
921,AR,7.38327904451683,32.782989240768686,Offload,29.945323924026365,855.1938799080291
922,AR,7.37527114967462,29.51006545741508,Local,29.9663555442458,650.7350103049572
923,BeautyCam,7.367280606717226,29.897483718593318,Local,29.949452348013853,673.2780825381006
924,BeautyCam,7.35930735930736,26.991119246934133,Local,29.945074826242024,507.454608346775
925,AR,7.351351351351351,32.00380820212214,Local,30.374544092506863,802.7875151259329
926,AR,7.343412526997841,33.47150355181758,Local,30.917305337309397,898.3340524287282
927,AR,7.335490830636461,32.881893444778434,Local,31.58335875534085,858.613359899844
928,AR,7.327586206896551,32.2344651129458,Offload,31.520826808799246,815.8766184134024
929,AR,7.319698600645856,35.74332288981365,Offload,31.99901851362525,1053.8438125142197
930,AR,7.311827956989248,32.77071005161189,Local,32.22934835922793,849.5082815720787
931,BeautyCam,7.303974221267455,32.920337686575074,Local,32.228359302217136,858.763980898577
932,AR,7.296137339055794,33.860813876510534,Local,32.232186373662344,920.9922420745004
933,AR,7.288317256162916,34.5226204768253,Local,32.40621712324792,965.6411793326699
934,AR,7.28051391862955,28.901384329024804,Local,32.221250807350714,608.4913233943261
935,AR,7.2727272727272725,36.23556682328292,Local,32.765187110544744,1085.7710278025925
936,BeautyCam,7.264957264957266,28.881534472144395,Local,32.46867783089757,606.2149071140689
937,AR,7.257203842049092,28.854862268237397,Local,32.33044984831413,604.2300650465202
938,AR,7.249466950959488,31.845646448446097,Local,32.304373710962565,785.3286795327635
939,AR,7.24174653887114,36.69823154499685,Local,32.72413068390969,1117.4041249939164
940,AR,7.234042553191489,36.756724784536075,Offload,32.95046402786864,1121.004965076235
941,AR,7.226354941551541,31.85434395978181,Local,33.21365742554852,783.950138499192
942,BeautyCam,7.218683651804671,37.32560863902299,Local,33.098329130330036,1161.9136496573783
943,AR,7.211028632025451,32.53444067776344,Local,33.397910582437596,826.4877164454913
944,BeautyCam,7.203389830508475,37.56762736997089,Local,33.303003192957775,1178.765215042836
945,BeautyCam,7.195767195767195,32.415035075865916,Local,33.29385896526213,817.4514620034145
946,AR,7.188160676532769,31.878188632729472,Local,32.93874295393009,782.3814462389576
947,AR,7.1805702217529035,32.750936882125934,Local,33.10191645151446,838.2498673529852
948,AR,7.172995780590717,32.04549901259454,Local,32.935080147622486,791.975741931321
949,AR,7.165437302423603,33.85367530863145,Local,32.93306726857066,910.5921537659972
950,AR,7.157894736842104,32.08442949117717,Local,33.336574217542235,793.332497378386
951,AR,7.150368033648791,37.077760265762564,Local,33.456058436117914,1138.14104911277
952,AR,7.142857142857142,37.293806525093686,Local,33.307898670707196,1153.5063832703695
953,BeautyCam,7.135362014690451,32.79809880410023,Local,32.972821416146374,837.6847341093373
954,BeautyCam,7.127882599580712,32.27222263590717,Local,32.8438581405263,802.9030648348585
955,BeautyCam,7.12041884816754,30.477391261423563,Local,32.833359754299806,689.7329174709092
956,BeautyCam,7.112970711297072,33.69703985552781,Local,32.871038917338446,895.8655735642715
957,AR,7.105538140020899,34.179423121170366,Local,33.14331524411823,928.0177236377556
958,AR,7.09812108559499,34.24375992898024,Local,32.92583499250903,931.8143986602308
959,AR,7.090719499478623,36.92336108879764,Local,33.34665163074478,1121.9068618809883
960,AR,7.083333333333333,32.80723344462723,Local,33.62242611391952,834.1933536547374
961,BeautyCam,7.075962539021852,37.094928431125965,Local,33.64817250268979,1133.3530812343354
962,AR,7.0686070686070686,33.890854929044494,Local,33.34225647737107,905.211322510401
963,BeautyCam,7.061266874350987,28.68811460741424,Local,32.94612462982053,579.035612659425
964,AR,7.053941908713693,34.32089248641858,Local,33.08403706979366,933.5272343452139
965,AR,7.046632124352331,31.59409257203158,Local,32.43093797561703,753.1837659510322
966,BeautyCam,7.039337474120083,35.35155226901988,Local,32.297862906948396,1004.2119035168997
967,AR,7.0320579110651495,31.827142425862476,Local,32.37793977482464,766.8077132402447
968,AR,7.024793388429752,34.56936047060224,Local,32.38258967897005,948.3574591278746
969,AR,7.017543859649122,33.2787809276922,Offload,31.875190196608436,860.1815312435858
970,AR,7.010309278350515,33.41490930698885,Offload,31.785566026763384,868.6903766728792
971,AR,7.003089598352215,28.146038845063178,Local,31.900237439540728,543.7597539326541
972,BeautyCam,6.995884773662551,28.29325318647435,Local,31.80945435197947,551.6662102716866
973,AR,6.98869475847893,31.10263556441056,Local,31.90427948008037,718.1254776647411
974,AR,6.981519507186857,32.9476651155509,Local,32.22179488611217,835.8029332821966
975,AR,6.9743589743589745,35.02341148565448,Local,32.51970711040272,976.336998928118
976,AR,6.967213114754098,35.714707009308654,Offload,32.848537824029506,1024.6143738180988
977,BeautyCam,6.960081883316274,33.21789891166894,Local,32.72745705149214,851.857351777151
978,BeautyCam,6.952965235173824,34.55055410624697,Local,32.71095985890176,941.605459727188
979,BeautyCam,6.945863125638406,33.16778650458223,Local,32.73788357285889,847.3600590738633
980,BeautyCam,6.938775510204081,33.40250175931745,Local,32.740037910706164,862.423921650321
981,AR,6.931702344546381,34.115207925729926,Local,32.8357115950015,909.975902751237
982,AR,6.924643584521386,31.36605052980792,Local,33.22964484832125,729.3666557382847
983,AR,6.917599186164802,34.886494281076565,Local,33.29662294716257,962.1039826252868
984,AR,6.910569105691057,31.793033070652243,Local,33.31527307168599,755.2184536243476
985,AR,6.903553299492386,33.268481923041975,Local,33.58196999076648,850.6995334677135
